,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,age^2,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,13.0,20.0
64988,0.930645383,48,1,1291.0,6623.0,12,0,0,0,0.0,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82402,0.17652910300000002,50,1,0.524014203,5350.0,17,0,2,0,0.0,2500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139622,0.622550376,54,0,0.432174203,9000.0,15,0,2,0,1.0,2916,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98325,0.006369532,47,0,0.281849913,9167.0,13,0,2,0,1.0,2209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33052,0.76302982,55,1,0.639429044,4833.0,9,0,3,0,0.0,3025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100844,0.00266654,74,0,0.00041339400000000003,2418.0,1,0,0,0,0.0,5476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28821,0.0,91,0,1315.0,6623.0,3,0,1,0,0.0,8281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13585,0.8355717659999999,44,5,6569.0,6623.0,14,0,4,0,0.0,1936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77182,0.0,31,1,0.252935576,3150.0,10,0,0,0,0.0,961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9240,0.197201865,21,0,8.0,0.0,2,0,0,0,0.0,441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142711,0.021029102999999997,74,0,0.012719564,3301.0,10,0,0,0,1.0,5476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97154,0.328008345,78,0,0.337586896,10500.0,27,0,1,0,0.0,6084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100505,0.066836665,70,1,0.022853877999999998,7000.0,6,0,0,0,0.0,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107603,0.008801723000000001,62,0,0.108689131,10000.0,12,0,1,0,0.0,3844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73106,0.0,66,0,0.173740804,5300.0,10,0,1,0,0.0,4356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115719,0.9999998999999999,48,0,0.556686047,1375.0,4,0,0,0,1.0,2304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57024,0.038705571,78,0,0.006284996,8750.0,6,0,0,0,0.0,6084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,0.677295454,49,0,0.149475738,4100.0,4,0,0,0,0.0,2401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128315,0.054005305,66,0,84.0,6623.0,13,0,0,0,0.0,4356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112326,0.852603511,62,2,0.220524369,6216.0,9,0,0,1,2.0,3844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75728,0.343937466,26,0,0.701583435,820.0,5,0,0,0,0.0,676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117307,0.430145994,51,0,0.407851842,14416.0,19,0,5,0,0.0,2601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11304,0.003578493,51,0,0.047506871,7640.0,10,0,0,0,2.0,2601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,0.056390008,54,0,2126.0,6623.0,8,0,1,0,0.0,2916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10449,0.19575154600000003,31,0,0.037367158,2916.0,6,0,0,0,0.0,961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71798,0.036599052,78,0,0.006621841999999999,9815.0,4,0,0,0,0.0,6084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54402,0.17092525,57,1,0.32035361,4750.0,13,0,1,0,1.0,3249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118721,0.614816103,54,0,0.546581367,2500.0,12,0,1,0,2.0,2916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137023,0.036230571,47,0,0.630740588,4833.0,7,0,3,0,0.0,2209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84191,0.434832295,63,0,0.07012738,7300.0,4,0,0,0,0.0,3969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135227,0.319295254,52,0,0.56958275,12150.0,18,0,2,0,3.0,2704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99114,0.909590177,49,0,1435.0,6623.0,10,0,0,0,0.0,2401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67895,0.009481124,32,0,0.131116208,2615.0,5,0,0,0,0.0,1024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29009,0.012135812,74,0,1830.0,6623.0,5,0,2,0,0.0,5476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23811,0.248797362,32,0,0.248876175,2446.0,6,0,0,0,0.0,1024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6174,0.073422573,46,0,0.565419755,5800.0,9,0,3,0,0.0,2116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82814,0.048937709,68,0,94.0,6623.0,4,0,0,0,0.0,4624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5531,0.0,67,0,0.42932964100000004,8666.0,5,0,1,0,0.0,4489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100843,0.0013568520000000002,52,0,0.529883844,4734.0,7,0,2,0,2.0,2704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67519,0.024581466,61,0,0.082669323,4015.0,12,0,0,0,0.0,3721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65896,0.9999998999999999,35,0,0.321011673,3083.0,9,0,0,0,0.0,1225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58212,0.011495452,57,0,0.003479722,8333.0,6,0,0,0,0.0,3249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18401,0.28230535,50,0,0.249575042,10000.0,3,0,2,0,1.0,2500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38542,0.44954701700000005,66,0,0.91928934,3939.0,6,0,2,0,0.0,4356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135020,0.956565215,63,0,0.068795295,9520.0,3,0,0,0,0.0,3969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20773,0.111970347,41,0,2249.0,0.0,7,0,1,0,3.0,1681,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70608,0.059580943,52,0,1055.0,6623.0,12,0,1,0,0.0,2704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75381,0.396255211,32,0,0.244972578,2187.0,5,0,0,0,1.0,1024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67229,0.150899002,60,1,0.1002999,3000.0,4,0,0,0,0.0,3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14450,0.0012498960000000001,50,0,2156.0,6623.0,5,0,1,0,0.0,2500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84345,0.099627307,31,0,0.43902439,2500.0,2,0,1,0,0.0,961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14264,0.438164404,68,0,0.310140788,4900.0,6,0,1,0,1.0,4624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8642,0.9999998999999999,55,1,0.080546265,3587.0,4,0,0,0,1.0,3025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104880,1.0,45,0,0.11825547300000001,5800.0,3,1,0,1,6.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49049,1.105788423,29,2,0.097967344,3000.0,2,0,0,0,1.0,841,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77166,0.5060445960000001,78,0,0.879242587,2798.0,9,0,2,0,0.0,6084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43494,0.07405671400000001,28,0,0.153369326,5000.0,6,0,0,0,0.0,784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65240,0.20768101,59,0,0.196771714,6504.0,7,0,2,0,1.0,3481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128354,0.520593606,38,0,1.808869457,1600.0,6,0,2,0,0.0,1444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63770,0.913343837,34,0,0.37020993,3000.0,5,0,0,0,0.0,1156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40846,0.9020163309999999,43,1,687.0,6623.0,2,0,0,0,0.0,1849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94461,0.006666516999999999,57,0,15.0,6623.0,7,0,0,0,0.0,3249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87406,0.000590619,62,0,0.298042842,6488.0,9,0,2,0,1.0,3844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142830,0.123659893,54,0,0.032494584,6000.0,4,0,0,0,0.0,2916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15435,0.9999998999999999,26,0,68.0,0.0,2,0,0,0,0.0,676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89434,0.098325279,45,0,0.167563095,4833.0,6,0,1,0,4.0,2025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77996,0.005570522,48,0,0.502804691,3921.0,11,0,1,0,1.0,2304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148469,0.607928479,46,0,0.027375486,5661.0,3,2,0,1,2.0,2116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42106,0.015749606,67,0,0.20381174600000002,5141.0,6,0,1,0,1.0,4489,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104426,0.7104909709999999,52,2,0.114173228,6095.0,3,0,0,0,0.0,2704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40243,0.074731317,22,0,0.0029133279999999998,2745.0,3,0,0,0,0.0,484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47290,0.002952287,46,0,0.303913168,3500.0,7,0,1,0,3.0,2116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140311,0.026473682000000002,44,0,2677.0,6623.0,12,0,2,0,1.0,1936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2334,0.213039604,54,1,0.24167583199999998,10000.0,17,0,2,0,0.0,2916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86786,0.9999998999999999,73,0,0.182944968,2016.0,3,0,0,0,0.0,5329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66800,0.028924598,59,4,0.319568043,10000.0,13,0,2,1,3.0,3481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112182,0.512593732,30,0,0.10022494400000001,4000.0,8,0,0,0,0.0,900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64809,0.013293805,57,0,0.002785515,5743.0,5,0,0,0,0.0,3249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30114,0.000573939,65,0,0.231576842,10000.0,7,0,2,0,1.0,4225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4124,0.034126939,66,0,0.219973174,8200.0,17,0,1,0,0.0,4356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64052,0.107857295,64,0,0.421403466,8250.0,23,0,2,0,0.0,4096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4188,0.880942108,48,0,0.519123424,4836.0,4,0,1,0,2.0,2304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44992,0.004403589,52,1,0.127356171,6100.0,6,0,1,0,2.0,2704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90459,0.070702939,58,0,0.013128176,7083.0,9,0,0,0,0.0,3364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90171,0.996001777,47,4,0.5184733570000001,8200.0,14,0,1,0,0.0,2209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12933,0.41156231,32,0,0.320957862,16160.0,11,0,2,0,2.0,1024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101357,0.270416695,59,0,2164.0,6623.0,9,0,1,0,1.0,3481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8598,0.22119131600000003,58,0,0.43615200299999995,5841.0,10,0,1,0,0.0,3364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65610,0.003999385,56,0,0.317626527,4583.0,4,0,1,0,0.0,3136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139368,0.088589586,48,1,0.195096505,7667.0,10,0,1,0,0.0,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143277,0.005165075999999999,71,0,675.0,6623.0,5,0,0,0,0.0,5041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40581,0.033874421,54,0,2593.0,6623.0,7,0,3,0,1.0,2916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5876,0.7738563409999999,53,0,0.36994003,2667.0,6,0,1,0,0.0,2809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33949,0.15371283800000002,54,0,0.18267929600000002,14040.0,2,0,1,0,3.0,2916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108999,0.057854847,59,0,0.004648146,9250.0,8,0,0,0,0.0,3481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96668,0.012738853999999999,38,1,0.46110704700000005,4100.0,8,0,1,0,2.0,1444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13147,0.609788542,48,0,1.4551687759999998,1895.0,10,0,1,0,0.0,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129161,0.8369037420000001,24,0,0.056675939,2875.0,5,0,0,0,0.0,576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79583,0.010818081,70,0,0.11746737,3600.0,5,0,0,0,0.0,4900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54557,0.041927522,65,0,0.153930832,10900.0,11,0,1,0,3.0,4225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67211,0.0,56,0,1.0563697859999999,1773.0,8,0,2,0,0.0,3136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89626,0.698265087,52,0,0.321279787,6000.0,22,0,1,0,0.0,2704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100736,0.9999998999999999,39,0,114.0,6623.0,0,0,0,0,0.0,1521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84995,0.008186064,71,0,0.002217997,9467.0,8,0,0,0,0.0,5041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54645,0.423270784,43,0,1415.0,6623.0,10,0,0,0,0.0,1849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77808,0.045025999000000004,46,0,4308.0,6623.0,10,0,2,0,0.0,2116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80490,1.081104674,29,1,0.18465480899999998,6633.0,2,0,0,0,0.0,841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98895,0.08485132,60,0,1391.0,6623.0,19,0,1,0,0.0,3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28596,1.097899365,29,2,1040.0,6623.0,7,0,0,1,0.0,841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61441,0.002216381,44,0,0.181853133,2600.0,8,0,0,0,0.0,1936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89274,0.0,53,0,326.0,6623.0,2,0,1,0,0.0,2809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97566,0.9999998999999999,44,0,1.09310889,1900.0,1,3,1,0,0.0,1936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104734,0.036602897,57,0,1427.0,6623.0,4,0,2,0,1.0,3249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12676,0.23297670199999998,74,0,0.429851775,2900.0,2,0,1,0,0.0,5476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16112,0.074557018,38,0,1.07928048,1500.0,6,0,2,0,1.0,1444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23592,0.9999998999999999,60,0,0.661895024,4400.0,4,0,2,0,0.0,3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7600,0.759493671,26,0,0.11707445400000001,3800.0,6,0,0,0,0.0,676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132031,0.067302272,46,0,0.20788362300000002,14916.0,7,0,2,0,4.0,2116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6236,0.025831677,34,0,12.0,6623.0,6,0,0,0,0.0,1156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533,0.21341637600000002,54,0,0.233485799,9400.0,4,0,1,0,0.0,2916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9349,0.052510966,47,0,0.46015125100000004,6875.0,16,0,3,0,4.0,2209,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112456,0.405827771,52,0,0.299116396,9166.0,8,0,2,0,0.0,2704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68433,0.011459451,69,0,0.312760634,4795.0,11,0,0,0,0.0,4761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145635,1.22923588,34,0,11.0,6623.0,1,1,0,0,0.0,1156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16795,0.036042647000000004,58,0,1695.0,6623.0,14,0,1,0,0.0,3364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18691,0.9334045,33,2,1.010711735,4200.0,13,6,2,2,1.0,1089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72182,0.24954699,52,0,0.333523782,7000.0,10,0,1,0,2.0,2704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115652,0.632332617,35,0,0.640541774,6570.0,18,0,1,0,0.0,1225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123484,0.938707528,28,0,0.019886364,4223.0,2,1,0,1,3.0,784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124376,0.040673765,51,0,0.554481839,3000.0,6,0,2,0,0.0,2601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80955,0.040369583,47,0,0.006701978000000001,9250.0,5,0,0,0,2.0,2209,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26318,0.14925917800000002,53,0,0.458821026,4698.0,5,0,2,0,1.0,2809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114833,0.034262493,66,0,0.213546202,10334.0,6,0,1,0,4.0,4356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44846,0.49082135200000004,50,0,0.464593169,3600.0,10,0,1,0,0.0,2500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27121,0.630678206,42,0,0.256038647,2897.0,6,0,0,0,1.0,1764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134842,0.061262582,53,0,0.7257097159999999,2500.0,11,0,1,0,0.0,2809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102345,0.707191235,58,0,2900.0,6623.0,11,0,3,0,2.0,3364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136738,0.390597133,59,0,1.078640453,3000.0,16,0,2,0,0.0,3481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120408,0.171529037,36,0,0.738963532,4167.0,11,0,1,0,2.0,1296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63083,0.070909679,67,0,0.130161943,4939.0,5,0,1,0,0.0,4489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138910,0.430706343,37,1,0.14229471300000002,5333.0,9,0,0,0,0.0,1369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145725,0.996007984,23,0,0.0030541009999999996,4583.0,1,0,0,0,0.0,529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32627,0.079769968,59,0,0.243575953,16733.0,11,0,3,0,0.0,3481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,0.122830785,46,0,2162.0,6623.0,4,0,1,0,0.0,2116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146610,0.018009672,43,0,0.258372808,12032.0,11,0,1,0,3.0,1849,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142225,0.9350112559999999,38,0,0.391154367,8116.0,8,0,1,0,2.0,1444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71651,0.851815091,46,0,0.615891422,7588.0,12,0,1,0,2.0,2116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113309,0.028809647999999997,50,0,0.398908967,5865.0,9,0,2,0,0.0,2500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123515,0.003349833,57,0,0.25300504100000004,5157.0,2,0,1,0,1.0,3249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126934,0.0,49,0,0.293306807,7036.0,9,0,1,0,2.0,2401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
